event_id_cnty,event_date,year,event_type,actor1,actor2,country,admin1,admin2,latitude,longitude,fatalities
IND74320,2022-09-27,2022,Battles,Rebel Group B,Rebel Group B,India,Manipur,Imphal East,25.41954190329451,94.10816726307088,0
IND29199,2022-09-28,2022,Battles,Protesters,Unidentified Armed Group,India,Manipur,Imphal West,24.474315247382066,94.48981614922157,3
IND78020,2022-09-28,2022,Protests,State Forces,Unidentified Armed Group,India,Manipur,Tengnoupal,24.45005835567717,94.06311489534947,0
IND82832,2022-09-28,2022,Riots,Protesters,Rebel Group B,India,Manipur,Imphal East,24.6938703111153,94.02793934460823,1
IND83794,2022-09-29,2022,Explosions/Remote violence,Unidentified Armed Group,None,India,Manipur,Ukhrul,24.74092031998039,93.88172531315206,0
IND75997,2022-09-29,2022,Battles,Rebel Group A,Protesters,India,Manipur,Jiribam,24.437501753121687,93.83125376101577,1
IND78646,2022-09-30,2022,Explosions/Remote violence,Civilians,None,India,Manipur,Tengnoupal,24.800166341519994,94.00224515161081,3
IND27898,2022-10-02,2022,Protests,State Forces,Rebel Group B,India,Manipur,Imphal West,24.815122051173685,94.19290089810688,0
IND89747,2022-10-02,2022,Riots,Civilians,Civilians,India,Manipur,Imphal East,24.39489478577904,93.75220008680932,1
IND33212,2022-10-03,2022,Battles,Protesters,Civilians,India,Manipur,Kangpokpi,25.405935410548313,93.33989980681186,1
IND10056,2022-10-04,2022,Strategic developments,Protesters,None,India,Manipur,Churachandpur,24.685414063446295,94.24197871812771,0
IND88701,2022-10-05,2022,Strategic developments,State Forces,None,India,Manipur,Jiribam,24.678124916101105,94.05000930984058,0
IND27629,2022-10-08,2022,Battles,Unidentified Armed Group,Rebel Group B,India,Manipur,Tengnoupal,24.628398925890743,93.15136004039232,3
IND19176,2022-10-08,2022,Explosions/Remote violence,Unidentified Armed Group,Unidentified Armed Group,India,Manipur,Churachandpur,24.670394846095537,94.81565606739443,2
IND46326,2022-10-09,2022,Protests,Protesters,Unidentified Armed Group,India,Manipur,Noney,24.971021310452187,94.10321147975121,0
IND71467,2022-10-12,2022,Battles,Rebel Group A,Unidentified Armed Group,India,Manipur,Imphal East,24.69884247423195,93.49781582012243,1
IND29956,2022-10-13,2022,Violence against civilians,Rebel Group B,Rebel Group B,India,Manipur,Bishnupur,25.098232332039437,94.3722864780329,2
IND22688,2022-10-14,2022,Riots,Rebel Group A,Unidentified Armed Group,India,Manipur,Kamjong,24.92047070051342,94.16698905161192,0
IND23496,2022-10-16,2022,Riots,State Forces,Civilians,India,Manipur,Pherzawl,24.833035649728192,93.62648618535113,0
IND39671,2022-10-16,2022,Protests,Unidentified Armed Group,None,India,Manipur,Imphal West,25.12430222293282,93.48414393655389,0
IND83332,2022-10-16,2022,Battles,Rebel Group B,None,India,Manipur,Bishnupur,24.632987311458045,93.83594377716616,1
IND80949,2022-10-17,2022,Strategic developments,Rebel Group B,State Forces,India,Manipur,Tengnoupal,24.675773470262566,94.27315644277098,0
IND99506,2022-10-17,2022,Riots,Rebel Group A,None,India,Manipur,Churachandpur,24.977309469590914,93.96412808187678,0
IND71093,2022-10-17,2022,Explosions/Remote violence,Rebel Group B,Civilians,India,Manipur,Imphal West,25.282239584516706,94.71933963448394,2
IND75094,2022-10-18,2022,Protests,Unidentified Armed Group,Civilians,India,Manipur,Imphal East,24.71646773640159,94.02999172986944,0
IND28050,2022-10-20,2022,Protests,State Forces,None,India,Manipur,Churachandpur,24.759758318097237,93.91327364986641,0
IND69347,2022-10-20,2022,Strategic developments,Rebel Group B,Rebel Group B,India,Manipur,Tengnoupal,24.659543566019703,93.39147638375044,0
IND33038,2022-10-20,2022,Strategic developments,Protesters,None,India,Manipur,Pherzawl,24.51143641167342,94.26220032485271,0
IND95958,2022-10-21,2022,Violence against civilians,State Forces,Unidentified Armed Group,India,Manipur,Senapati,24.435400784745042,94.08458284604392,1
IND62188,2022-10-22,2022,Explosions/Remote violence,Unidentified Armed Group,Rebel Group B,India,Manipur,Imphal West,24.860656222919655,93.95858325027088,0
IND80178,2022-10-22,2022,Strategic developments,Civilians,Rebel Group A,India,Manipur,Chandel,24.886300482511484,93.8722397417545,0
IND15840,2022-10-23,2022,Battles,Protesters,Civilians,India,Manipur,Chandel,25.145007709869184,93.6108240473792,5
IND54756,2022-10-23,2022,Strategic developments,Civilians,None,India,Manipur,Churachandpur,25.111633788919335,93.58325851522444,0
IND98332,2022-10-24,2022,Protests,Unidentified Armed Group,Rebel Group A,India,Manipur,Imphal East,24.34549593237743,93.73568015886865,0
IND29790,2022-10-26,2022,Riots,Unidentified Armed Group,Unidentified Armed Group,India,Manipur,Bishnupur,24.115809744054314,94.2152810744743,0
IND36875,2022-10-27,2022,Protests,Civilians,Rebel Group A,India,Manipur,Tamenglong,24.71594411056686,93.97971718656483,0
IND41116,2022-10-27,2022,Battles,Rebel Group A,Civilians,India,Manipur,Senapati,25.12839126871131,94.01741689963488,3
IND20131,2022-10-28,2022,Violence against civilians,Unidentified Armed Group,Rebel Group B,India,Manipur,Thoubal,24.77165431401297,93.57181783050109,0
IND38164,2022-10-28,2022,Protests,Civilians,None,India,Manipur,Noney,25.065010892314444,93.806275932401,0
IND45892,2022-10-29,2022,Protests,Unidentified Armed Group,Civilians,India,Manipur,Tamenglong,24.514568587677402,94.29956045069343,0
IND38370,2022-10-31,2022,Protests,Rebel Group A,Civilians,India,Manipur,Ukhrul,25.335558340472666,93.92263623530617,0
IND54533,2022-10-31,2022,Riots,Unidentified Armed Group,Rebel Group A,India,Manipur,Imphal West,24.879769518371724,94.0790630337447,0
IND68920,2022-10-31,2022,Protests,Protesters,State Forces,India,Manipur,Senapati,25.013917507168646,93.80016852509819,0
IND33799,2022-10-31,2022,Battles,Civilians,Rebel Group B,India,Manipur,Churachandpur,24.555259876905417,93.60822627335259,2
IND90203,2022-11-02,2022,Explosions/Remote violence,State Forces,State Forces,India,Manipur,Bishnupur,25.083964952625514,94.50915237393332,2
IND92915,2022-11-03,2022,Protests,Protesters,Rebel Group B,India,Manipur,Imphal West,24.96862586772235,93.55127360904005,0
IND30893,2022-11-03,2022,Explosions/Remote violence,Civilians,Rebel Group A,India,Manipur,Churachandpur,25.21465677080622,94.07828912360236,1
IND93762,2022-11-03,2022,Strategic developments,Rebel Group A,None,India,Manipur,Thoubal,24.896195546379836,93.56531579345794,0
IND39024,2022-11-03,2022,Protests,Unidentified Armed Group,None,India,Manipur,Jiribam,24.680812170303696,93.95515632943697,0
IND86312,2022-11-05,2022,Battles,Rebel Group B,Rebel Group A,India,Manipur,Bishnupur,24.805936131596862,94.54048113371023,3
IND78683,2022-11-05,2022,Violence against civilians,State Forces,Unidentified Armed Group,India,Manipur,Bishnupur,24.619965389557336,93.74840081811678,0
IND79948,2022-11-07,2022,Strategic developments,State Forces,State Forces,India,Manipur,Imphal West,24.246095678789473,94.19194713556746,0
IND42356,2022-11-07,2022,Riots,Protesters,Civilians,India,Manipur,Imphal East,24.491945467897057,94.13506915133588,1
IND43551,2022-11-08,2022,Riots,Civilians,Protesters,India,Manipur,Imphal East,24.802164784487232,93.76468687895293,1
IND12607,2022-11-11,2022,Strategic developments,Rebel Group B,None,India,Manipur,Churachandpur,24.946051821993592,93.37210082751521,0
IND68328,2022-11-12,2022,Protests,Unidentified Armed Group,Protesters,India,Manipur,Chandel,25.291381585485748,93.81479946743693,0
IND74538,2022-11-13,2022,Battles,Rebel Group B,Civilians,India,Manipur,Ukhrul,25.332460489425603,93.54210656965385,1
IND39621,2022-11-13,2022,Violence against civilians,State Forces,Protesters,India,Manipur,Kakching,24.825456485031157,94.08215032082146,1
IND24263,2022-11-15,2022,Protests,Civilians,Civilians,India,Manipur,Churachandpur,24.721007041194692,93.62708070511005,0
IND13608,2022-11-16,2022,Riots,Rebel Group A,None,India,Manipur,Churachandpur,24.575793536481665,94.07457284191379,1
IND99201,2022-11-16,2022,Strategic developments,Rebel Group A,None,India,Manipur,Kakching,24.623155951934155,93.7667207576487,0
IND25609,2022-11-17,2022,Battles,Rebel Group B,None,India,Manipur,Churachandpur,24.11821947638817,93.94511330468575,1
IND68784,2022-11-18,2022,Battles,State Forces,Protesters,India,Manipur,Kamjong,24.599092207606855,93.87470462327049,3
IND41858,2022-11-18,2022,Explosions/Remote violence,Rebel Group A,Rebel Group B,India,Manipur,Jiribam,24.581952897497484,93.66890284487593,1
IND61001,2022-11-19,2022,Riots,Protesters,None,India,Manipur,Bishnupur,25.016893750272764,94.07557738785619,1
IND44749,2022-11-19,2022,Protests,Rebel Group B,Protesters,India,Manipur,Imphal East,24.715817298937104,94.06412369414649,0
IND49875,2022-11-19,2022,Protests,Rebel Group A,State Forces,India,Manipur,Bishnupur,24.796148215006294,94.24681584654162,0
IND33648,2022-11-20,2022,Riots,State Forces,None,India,Manipur,Ukhrul,24.736459518912508,93.72771807647584,0
IND21263,2022-11-21,2022,Battles,Unidentified Armed Group,Unidentified Armed Group,India,Manipur,Kakching,25.066238176930995,94.23683026916169,2
IND33871,2022-11-22,2022,Riots,Rebel Group A,None,India,Manipur,Ukhrul,24.678431068675703,93.99805924058423,0
IND50431,2022-11-25,2022,Strategic developments,Rebel Group B,Unidentified Armed Group,India,Manipur,Jiribam,25.363681368016973,93.91522232211545,0
IND23490,2022-11-26,2022,Violence against civilians,Rebel Group A,Unidentified Armed Group,India,Manipur,Jiribam,24.533623692769503,93.61197124578406,1
IND31798,2022-11-27,2022,Protests,Protesters,Protesters,India,Manipur,Imphal East,25.109837208143308,93.6820502737681,0
IND46994,2022-11-30,2022,Protests,Rebel Group A,Rebel Group A,India,Manipur,Ukhrul,25.31764242439021,93.94269333678825,0
IND55703,2022-11-30,2022,Protests,Protesters,Rebel Group B,India,Manipur,Churachandpur,24.993908179250422,93.94769006467227,0
IND97579,2022-12-01,2022,Explosions/Remote violence,Protesters,Civilians,India,Manipur,Kakching,25.243295606149015,94.225550777586,3
IND47132,2022-12-01,2022,Battles,State Forces,Unidentified Armed Group,India,Manipur,Imphal West,24.951424247244013,93.91408811945064,0
IND37394,2022-12-03,2022,Riots,Unidentified Armed Group,None,India,Manipur,Tengnoupal,24.82200685169238,93.39635265269051,0
IND36141,2022-12-03,2022,Explosions/Remote violence,Protesters,None,India,Manipur,Imphal East,24.85413611403349,93.96810416954035,3
IND15156,2022-12-03,2022,Protests,Unidentified Armed Group,None,India,Manipur,Churachandpur,24.967555614807967,93.87695263656309,0
IND56416,2022-12-04,2022,Battles,Protesters,Unidentified Armed Group,India,Manipur,Imphal West,24.40821991607516,93.65551766610581,0
IND21376,2022-12-04,2022,Strategic developments,Unidentified Armed Group,State Forces,India,Manipur,Tengnoupal,24.733402839856588,94.06038780383128,0
IND14150,2022-12-04,2022,Explosions/Remote violence,State Forces,None,India,Manipur,Churachandpur,25.147199183476484,93.82255609035629,3
IND17184,2022-12-05,2022,Protests,Protesters,None,India,Manipur,Noney,24.73163786418373,94.281537767441,0
IND13641,2022-12-05,2022,Riots,Unidentified Armed Group,None,India,Manipur,Kangpokpi,25.32167870327712,93.71778133422406,1
IND47052,2022-12-06,2022,Battles,Protesters,Civilians,India,Manipur,Imphal East,24.918754501291254,94.09016391619194,2
IND17645,2022-12-07,2022,Protests,Rebel Group B,None,India,Manipur,Noney,24.53435384344312,93.99470978864974,0
IND87312,2022-12-07,2022,Riots,Unidentified Armed Group,Unidentified Armed Group,India,Manipur,Kangpokpi,24.732561976033512,93.93498145226793,0
IND33818,2022-12-09,2022,Protests,Protesters,State Forces,India,Manipur,Churachandpur,24.51659300663463,93.84323490833262,0
IND78916,2022-12-10,2022,Battles,Protesters,None,India,Manipur,Churachandpur,24.89790080721912,93.86778306932109,3
IND18647,2022-12-12,2022,Protests,Unidentified Armed Group,None,India,Manipur,Jiribam,24.525451508021252,94.03007827456331,0
IND27985,2022-12-12,2022,Strategic developments,Rebel Group B,None,India,Manipur,Imphal West,25.037546569596774,94.11210904671385,0
IND37268,2022-12-13,2022,Protests,Unidentified Armed Group,State Forces,India,Manipur,Imphal West,25.168968727388048,93.9370626758722,0
IND36361,2022-12-13,2022,Riots,Civilians,Civilians,India,Manipur,Kangpokpi,25.249248950330742,93.71658991050793,1
IND53568,2022-12-13,2022,Violence against civilians,Rebel Group A,Rebel Group A,India,Manipur,Kamjong,25.083454186941054,93.9490260008206,1
IND50478,2022-12-14,2022,Battles,Rebel Group B,None,India,Manipur,Kamjong,24.67195929400675,94.14263648263217,1
IND28855,2022-12-15,2022,Violence against civilians,Civilians,None,India,Manipur,Churachandpur,24.860670844131924,94.39130791523142,0
IND69460,2022-12-18,2022,Strategic developments,Protesters,Rebel Group B,India,Manipur,Noney,24.71566926547269,93.33999323988232,0
IND47375,2022-12-19,2022,Protests,Unidentified Armed Group,None,India,Manipur,Ukhrul,25.19313220539943,93.75738100290536,0
IND57358,2022-12-19,2022,Protests,State Forces,Rebel Group A,India,Manipur,Imphal West,24.598713246144996,93.75040448742699,0
IND59151,2022-12-21,2022,Protests,Rebel Group A,None,India,Manipur,Imphal West,24.733729027898892,94.1005044914571,0
IND60717,2022-12-22,2022,Protests,Civilians,None,India,Manipur,Tengnoupal,24.881652204894294,94.05506293449615,0
IND72993,2022-12-22,2022,Violence against civilians,Rebel Group B,Civilians,India,Manipur,Senapati,24.60935433637693,94.43164426829718,0
IND92928,2022-12-23,2022,Violence against civilians,Rebel Group B,Rebel Group A,India,Manipur,Chandel,24.699216180374673,93.50816422203778,1
IND79427,2022-12-23,2022,Violence against civilians,Civilians,None,India,Manipur,Imphal East,25.112609252577585,94.15245902586221,1
IND71663,2022-12-24,2022,Explosions/Remote violence,Unidentified Armed Group,Unidentified Armed Group,India,Manipur,Noney,24.94284059986548,94.46489631832458,3
IND19657,2022-12-26,2022,Protests,Protesters,Protesters,India,Manipur,Kangpokpi,24.742942632246745,93.4686699596585,0
IND70665,2022-12-26,2022,Explosions/Remote violence,State Forces,Rebel Group B,India,Manipur,Churachandpur,24.627196464005504,94.50745255745603,2
IND63218,2022-12-27,2022,Riots,Protesters,Rebel Group B,India,Manipur,Jiribam,24.36173886039538,93.6379894616892,1
IND77584,2022-12-28,2022,Protests,Rebel Group B,Protesters,India,Manipur,Churachandpur,25.302883646631194,93.44853726863505,0
IND36930,2022-12-28,2022,Protests,Rebel Group B,None,India,Manipur,Imphal West,25.250660077305284,94.12367417290976,0
IND67813,2022-12-28,2022,Protests,Rebel Group A,Unidentified Armed Group,India,Manipur,Churachandpur,24.743029613264262,94.45219702344876,0
IND61012,2022-12-28,2022,Protests,Civilians,None,India,Manipur,Jiribam,24.79408310911995,93.89254413061458,0
IND55692,2022-12-29,2022,Riots,Unidentified Armed Group,None,India,Manipur,Kangpokpi,23.848930112565824,93.27875746838451,0
IND13174,2022-12-30,2022,Battles,State Forces,Civilians,India,Manipur,Churachandpur,24.647346613534705,94.24762629531388,5
IND12082,2022-12-30,2022,Battles,Rebel Group A,Unidentified Armed Group,India,Manipur,Thoubal,24.950911459964704,93.88020469372285,1
IND55344,2022-12-31,2022,Riots,Protesters,None,India,Manipur,Tengnoupal,24.48032350636213,93.99195584314197,0
IND24537,2023-01-01,2023,Protests,Civilians,Unidentified Armed Group,India,Manipur,Kangpokpi,24.72071968878104,93.95115946911277,0
IND40262,2023-01-02,2023,Battles,Rebel Group B,Rebel Group A,India,Manipur,Bishnupur,25.010774176612312,93.4126273436944,4
IND10997,2023-01-02,2023,Protests,Rebel Group B,Protesters,India,Manipur,Pherzawl,24.786898718864748,94.1883239315229,0
IND36065,2023-01-03,2023,Protests,Rebel Group B,Rebel Group B,India,Manipur,Imphal West,25.353361214501096,93.72201597818469,0
IND24456,2023-01-05,2023,Battles,State Forces,None,India,Manipur,Thoubal,24.83257896319136,93.52900285799528,2
IND59602,2023-01-06,2023,Violence against civilians,Civilians,None,India,Manipur,Imphal West,24.77203927919716,94.20580984677713,1
IND14767,2023-01-08,2023,Protests,State Forces,State Forces,India,Manipur,Chandel,24.75877843212735,93.35857062356786,0
IND24628,2023-01-08,2023,Battles,Civilians,Protesters,India,Manipur,Imphal West,25.286746178228235,94.12306262477203,2
IND58093,2023-01-08,2023,Explosions/Remote violence,State Forces,State Forces,India,Manipur,Chandel,25.124518988815336,94.04908685303926,1
IND70084,2023-01-10,2023,Battles,Rebel Group B,Rebel Group B,India,Manipur,Imphal East,25.015930145739276,94.03000508960251,2
IND75013,2023-01-10,2023,Protests,Unidentified Armed Group,State Forces,India,Manipur,Churachandpur,24.375271139776046,93.7913155377977,0
IND15539,2023-01-12,2023,Battles,Rebel Group A,Unidentified Armed Group,India,Manipur,Imphal West,24.672619471486186,93.83286551079279,1
IND69755,2023-01-14,2023,Violence against civilians,Protesters,Civilians,India,Manipur,Bishnupur,25.122172405356785,93.3029334925506,1
IND38433,2023-01-15,2023,Battles,Rebel Group B,Unidentified Armed Group,India,Manipur,Imphal West,24.57594071157187,94.76276885324097,2
IND53938,2023-01-16,2023,Riots,Protesters,State Forces,India,Manipur,Churachandpur,24.764335624410702,94.0634248711048,0
IND36430,2023-01-16,2023,Riots,Rebel Group B,State Forces,India,Manipur,Ukhrul,25.148079290618014,94.26213007268092,1
IND10205,2023-01-17,2023,Protests,Protesters,None,India,Manipur,Imphal West,24.73491171688202,93.5055458861506,0
IND79206,2023-01-17,2023,Explosions/Remote violence,Rebel Group B,Unidentified Armed Group,India,Manipur,Chandel,24.228867452389498,94.18700973988183,3
