event_date,year,district,event_type,actor1,actor2,fatalities,latitude,longitude,month,year_month,season,event_count,rolling_event_count_30d
2019-11-15,2019,Jiribam,Protests,Protesters,,0,25.079679473110915,93.53313683829,11,2019-11,Post-Monsoon,1,2.0
2019-12-04,2019,Jiribam,Protests,Civilians,Rebel Group B,0,24.62460568742884,93.81781839091484,12,2019-12,Winter,1,2.0
2020-01-19,2020,Jiribam,Explosions/Remote violence,Civilians,,2,24.851995195004683,93.76879145769284,1,2020-01,Winter,1,1.0
2020-03-11,2020,Jiribam,Strategic developments,Rebel Group A,State Forces,0,24.70347954161137,94.09505067918552,3,2020-03,Pre-Monsoon,1,1.0
2020-04-21,2020,Jiribam,Explosions/Remote violence,Rebel Group A,Unidentified Armed Group,3,25.12999570434394,93.63480734091073,4,2020-04,Pre-Monsoon,1,1.0
2020-05-02,2020,Jiribam,Violence against civilians,Civilians,Civilians,1,24.3944729847382,93.78681125083742,5,2020-05,Pre-Monsoon,1,2.0
2020-05-24,2020,Jiribam,Violence against civilians,Unidentified Armed Group,Civilians,1,25.12142698720096,94.4150533868612,5,2020-05,Pre-Monsoon,1,2.0
2020-06-01,2020,Jiribam,Battles,Unidentified Armed Group,Protesters,1,25.108415608209903,93.7088760361281,6,2020-06,Monsoon,1,2.0
2020-06-12,2020,Jiribam,Violence against civilians,Rebel Group A,Rebel Group B,2,24.7178243984625,93.51892020872342,6,2020-06,Monsoon,1,3.0
2020-07-18,2020,Jiribam,Riots,Protesters,Protesters,0,24.83119697555492,94.21233498914184,7,2020-07,Monsoon,1,1.0
2020-08-01,2020,Jiribam,Explosions/Remote violence,State Forces,Rebel Group B,2,24.9522272881879,94.38973119344226,8,2020-08,Monsoon,1,2.0
2020-08-09,2020,Jiribam,Violence against civilians,Protesters,,0,25.44113823143154,94.01706362027195,8,2020-08,Monsoon,1,3.0
2020-08-31,2020,Jiribam,Protests,Protesters,,0,24.812912868004897,93.76283631955351,8,2020-08,Monsoon,1,2.0
2020-08-31,2020,Jiribam,Protests,Protesters,,0,24.812912868004897,93.76283631955351,8,2020-08,Monsoon,1,3.0
2020-08-31,2020,Jiribam,Protests,Rebel Group B,Unidentified Armed Group,0,25.36041250859949,94.1238646570705,8,2020-08,Monsoon,1,2.0
2020-08-31,2020,Jiribam,Protests,Rebel Group B,Unidentified Armed Group,0,25.36041250859949,94.1238646570705,8,2020-08,Monsoon,1,3.0
2020-09-15,2020,Jiribam,Protests,Civilians,Rebel Group A,0,24.89674915738955,94.52203571106382,9,2020-09,Monsoon,1,3.0
2020-09-29,2020,Jiribam,Strategic developments,State Forces,Civilians,0,24.93844702264248,94.23087888581652,9,2020-09,Monsoon,1,4.0
2020-10-03,2020,Jiribam,Battles,Unidentified Armed Group,Rebel Group B,1,24.73738438026857,94.29914661038612,10,2020-10,Post-Monsoon,1,3.0
2020-10-21,2020,Jiribam,Riots,Civilians,Protesters,0,24.706827016177485,93.655610842282,10,2020-10,Post-Monsoon,1,3.0
2020-11-09,2020,Jiribam,Riots,State Forces,,0,25.55859761067263,94.0622075406773,11,2020-11,Post-Monsoon,1,2.0
2020-11-18,2020,Jiribam,Protests,Unidentified Armed Group,State Forces,0,24.72838540459324,94.1364701593626,11,2020-11,Post-Monsoon,1,3.0
2020-11-23,2020,Jiribam,Riots,Rebel Group B,,0,24.412900442528255,93.62297473394251,11,2020-11,Post-Monsoon,1,3.0
2020-12-04,2020,Jiribam,Protests,Rebel Group A,Protesters,0,24.857172360713484,93.6916389189012,12,2020-12,Winter,1,4.0
2020-12-05,2020,Jiribam,Battles,Unidentified Armed Group,Civilians,4,24.764913416414608,94.02283223371478,12,2020-12,Winter,1,5.0
2021-01-08,2021,Jiribam,Battles,State Forces,Unidentified Armed Group,2,24.915186780785024,93.6810373270823,1,2021-01,Winter,1,1.0
2021-02-28,2021,Jiribam,Violence against civilians,Civilians,Unidentified Armed Group,0,24.732162036967203,94.0396560397345,2,2021-02,Winter,1,1.0
2021-04-11,2021,Jiribam,Battles,Unidentified Armed Group,Rebel Group A,2,24.7159153232114,93.05412367636316,4,2021-04,Pre-Monsoon,1,1.0
2021-05-16,2021,Jiribam,Battles,Unidentified Armed Group,Rebel Group B,5,24.772895483012984,93.72141655632224,5,2021-05,Pre-Monsoon,1,1.0
2021-05-23,2021,Jiribam,Battles,Rebel Group A,,2,24.40353438894401,94.15041093780827,5,2021-05,Pre-Monsoon,1,2.0
2021-07-01,2021,Jiribam,Battles,Unidentified Armed Group,Rebel Group B,3,24.361875197690217,94.004505521822,7,2021-07,Monsoon,1,1.0
2021-09-03,2021,Jiribam,Protests,State Forces,Unidentified Armed Group,0,24.76074757090845,93.94292052723024,9,2021-09,Monsoon,1,1.0
2021-10-12,2021,Jiribam,Explosions/Remote violence,State Forces,Rebel Group B,1,24.904791665868892,94.016567612889,10,2021-10,Post-Monsoon,1,1.0
2021-11-10,2021,Jiribam,Explosions/Remote violence,Rebel Group B,Unidentified Armed Group,5,25.15395700223232,93.97769822961372,11,2021-11,Post-Monsoon,1,2.0
2021-11-13,2021,Jiribam,Violence against civilians,Rebel Group A,Unidentified Armed Group,3,24.33391055334665,93.9439839147348,11,2021-11,Post-Monsoon,1,2.0
2021-11-14,2021,Jiribam,Explosions/Remote violence,Rebel Group A,Unidentified Armed Group,1,25.10906723425604,93.81471672983838,11,2021-11,Post-Monsoon,1,3.0
2021-12-19,2021,Jiribam,Explosions/Remote violence,Civilians,Rebel Group B,1,25.02838608791474,93.28764396118572,12,2021-12,Winter,1,1.0
2021-12-21,2021,Jiribam,Riots,Rebel Group B,,0,25.263977906080083,94.08228324154246,12,2021-12,Winter,1,2.0
2022-01-27,2022,Jiribam,Battles,State Forces,,2,25.35703991212084,93.55726309568676,1,2022-01,Winter,1,1.0
2022-01-31,2022,Jiribam,Riots,Civilians,Protesters,2,25.09829875934841,93.49815511317158,1,2022-01,Winter,1,2.0
2022-02-02,2022,Jiribam,Strategic developments,Protesters,,0,24.6454792531752,94.46554194946089,2,2022-02,Winter,1,3.0
2022-02-04,2022,Jiribam,Violence against civilians,Civilians,,0,24.736902162947263,93.90530968773092,2,2022-02,Winter,1,4.0
2022-02-07,2022,Jiribam,Battles,State Forces,,1,24.661796028118214,94.12631111232038,2,2022-02,Winter,1,5.0
2022-02-23,2022,Jiribam,Explosions/Remote violence,Civilians,,3,24.432214065542738,93.71371196277757,2,2022-02,Winter,1,6.0
2022-02-26,2022,Jiribam,Battles,Rebel Group A,Civilians,3,24.609898881265497,94.06912479855812,2,2022-02,Winter,1,6.0
2022-03-18,2022,Jiribam,Strategic developments,Civilians,Protesters,0,24.904413695444784,93.94645552611104,3,2022-03,Pre-Monsoon,1,3.0
2022-04-08,2022,Jiribam,Violence against civilians,Rebel Group B,Civilians,1,25.0855260508193,93.83566252109824,4,2022-04,Pre-Monsoon,1,2.0
2022-04-08,2022,Jiribam,Violence against civilians,Rebel Group B,Civilians,1,25.0855260508193,93.83566252109824,4,2022-04,Pre-Monsoon,1,3.0
2022-04-08,2022,Jiribam,Violence against civilians,State Forces,Protesters,1,25.03886356215878,93.46640352033192,4,2022-04,Pre-Monsoon,1,2.0
2022-04-08,2022,Jiribam,Violence against civilians,State Forces,Protesters,1,25.03886356215878,93.46640352033192,4,2022-04,Pre-Monsoon,1,3.0
2022-04-11,2022,Jiribam,Explosions/Remote violence,Rebel Group B,State Forces,3,24.22866851919326,93.43082953806118,4,2022-04,Pre-Monsoon,1,4.0
2022-05-29,2022,Jiribam,Protests,Protesters,State Forces,0,24.656936398784783,94.40914739013957,5,2022-05,Pre-Monsoon,1,1.0
2022-08-17,2022,Jiribam,Violence against civilians,State Forces,Rebel Group B,0,24.698514175581227,93.80168166775536,8,2022-08,Monsoon,1,1.0
2022-09-29,2022,Jiribam,Battles,Rebel Group A,Protesters,1,24.437501753121687,93.83125376101576,9,2022-09,Monsoon,1,1.0
2022-10-05,2022,Jiribam,Strategic developments,State Forces,,0,24.678124916101105,94.05000930984058,10,2022-10,Post-Monsoon,1,2.0
2022-11-03,2022,Jiribam,Protests,Unidentified Armed Group,,0,24.680812170303696,93.95515632943696,11,2022-11,Post-Monsoon,1,2.0
2022-11-18,2022,Jiribam,Explosions/Remote violence,Rebel Group A,Rebel Group B,1,24.581952897497484,93.66890284487592,11,2022-11,Post-Monsoon,1,2.0
2022-11-25,2022,Jiribam,Strategic developments,Rebel Group B,Unidentified Armed Group,0,25.363681368016973,93.91522232211544,11,2022-11,Post-Monsoon,1,3.0
2022-11-26,2022,Jiribam,Violence against civilians,Rebel Group A,Unidentified Armed Group,1,24.533623692769503,93.61197124578406,11,2022-11,Post-Monsoon,1,4.0
2022-12-12,2022,Jiribam,Protests,Unidentified Armed Group,,0,24.52545150802125,94.03007827456332,12,2022-12,Winter,1,4.0
2022-12-27,2022,Jiribam,Riots,Protesters,Rebel Group B,1,24.36173886039538,93.6379894616892,12,2022-12,Winter,1,2.0
2022-12-28,2022,Jiribam,Protests,Civilians,,0,24.79408310911995,93.89254413061458,12,2022-12,Winter,1,3.0
2023-02-06,2023,Jiribam,Protests,Civilians,Rebel Group A,0,24.28281229812775,94.38762029789169,2,2023-02,Winter,1,1.0
2023-02-27,2023,Jiribam,Battles,Protesters,,5,24.991065894658515,94.0685985326466,2,2023-02,Winter,1,2.0
2023-03-15,2023,Jiribam,Protests,Unidentified Armed Group,Rebel Group A,0,25.237621644165355,94.37964383321602,3,2023-03,Pre-Monsoon,1,2.0
2023-03-19,2023,Jiribam,Battles,Protesters,,0,25.02259825126048,94.6267333602892,3,2023-03,Pre-Monsoon,1,3.0
2023-04-06,2023,Jiribam,Explosions/Remote violence,Unidentified Armed Group,Unidentified Armed Group,1,25.558741462136005,93.78884286887345,4,2023-04,Pre-Monsoon,1,3.0
2023-04-27,2023,Jiribam,Protests,Rebel Group A,Protesters,0,24.572828087242687,94.12823801641214,4,2023-04,Pre-Monsoon,1,2.0
2023-05-05,2023,Jiribam,Protests,Rebel Group A,Unidentified Armed Group,0,24.78082886296924,94.1105184718084,5,2023-05,Pre-Monsoon,1,3.0
2023-05-17,2023,Jiribam,Riots,Civilians,Protesters,0,24.707659821243933,93.77821499547508,5,2023-05,Pre-Monsoon,1,3.0
2023-05-18,2023,Jiribam,Explosions/Remote violence,Unidentified Armed Group,Unidentified Armed Group,2,24.90540950824769,93.91679254171828,5,2023-05,Pre-Monsoon,1,4.0
2023-06-21,2023,Jiribam,Protests,State Forces,Unidentified Armed Group,0,24.43167088767772,94.723037927309,6,2023-06,Monsoon,1,1.0
2023-07-04,2023,Jiribam,Protests,State Forces,,0,24.492333988140125,94.02478141263305,7,2023-07,Monsoon,1,2.0
2023-07-09,2023,Jiribam,Strategic developments,Rebel Group B,Civilians,0,24.98516965333875,93.65671369182104,7,2023-07,Monsoon,1,3.0
2023-08-11,2023,Jiribam,Riots,State Forces,Protesters,0,24.937448179520928,94.08708425803638,8,2023-08,Monsoon,1,1.0
2023-08-18,2023,Jiribam,Violence against civilians,Civilians,Rebel Group B,1,24.46659274245048,93.84984519587243,8,2023-08,Monsoon,1,2.0
2023-08-29,2023,Jiribam,Riots,Rebel Group A,Civilians,0,24.553134941108876,93.57039484187251,8,2023-08,Monsoon,1,3.0
2023-09-03,2023,Jiribam,Protests,Protesters,State Forces,0,24.722557330484975,94.0346227540524,9,2023-09,Monsoon,1,4.0
2023-09-07,2023,Jiribam,Strategic developments,Protesters,Rebel Group A,0,25.016410823599934,93.7709237487898,9,2023-09,Monsoon,1,5.0
2023-09-10,2023,Jiribam,Protests,Rebel Group B,Unidentified Armed Group,0,24.508593241422947,94.19806907417512,9,2023-09,Monsoon,1,5.0
2023-09-15,2023,Jiribam,Battles,Unidentified Armed Group,,2,24.777098586313425,93.91421258171006,9,2023-09,Monsoon,1,6.0
2023-09-20,2023,Jiribam,Explosions/Remote violence,Rebel Group A,Rebel Group B,2,24.925242481661662,94.45771339500622,9,2023-09,Monsoon,1,6.0
2023-11-12,2023,Jiribam,Protests,State Forces,Protesters,0,25.044236724795116,93.91194472555824,11,2023-11,Post-Monsoon,1,1.0
2023-11-21,2023,Jiribam,Riots,Rebel Group A,Rebel Group A,1,25.443532831860978,94.24136842749952,11,2023-11,Post-Monsoon,1,2.0
2023-11-22,2023,Jiribam,Battles,Protesters,Protesters,3,25.124817832219367,94.02969891798968,11,2023-11,Post-Monsoon,1,3.0
2023-12-05,2023,Jiribam,Violence against civilians,Rebel Group B,Rebel Group B,0,24.96080627764555,93.70847035450689,12,2023-12,Winter,1,4.0
2023-12-14,2023,Jiribam,Protests,Rebel Group B,Rebel Group A,0,24.825996878643256,93.61010135413834,12,2023-12,Winter,1,4.0
2023-12-21,2023,Jiribam,Strategic developments,Civilians,Rebel Group B,0,25.27508925427424,94.18130546620117,12,2023-12,Winter,1,4.0
2024-01-21,2024,Jiribam,Protests,Civilians,,0,24.63821310416551,94.13229133250168,1,2024-01,Winter,1,1.0
2024-02-08,2024,Jiribam,Protests,State Forces,,0,24.444354409287545,93.58541569381656,2,2024-02,Winter,1,2.0
2024-03-08,2024,Jiribam,Violence against civilians,Protesters,,0,24.572479888951104,93.96376314735258,3,2024-03,Pre-Monsoon,1,2.0
2024-03-16,2024,Jiribam,Explosions/Remote violence,Civilians,,1,24.851758756386992,93.63178067255936,3,2024-03,Pre-Monsoon,1,2.0
2024-04-05,2024,Jiribam,Strategic developments,Rebel Group B,,0,24.89747971285966,94.00108474752145,4,2024-04,Pre-Monsoon,1,3.0
2024-05-20,2024,Jiribam,Explosions/Remote violence,Rebel Group A,Civilians,1,24.96983469022321,94.10111185794896,5,2024-05,Pre-Monsoon,1,1.0
2024-07-30,2024,Jiribam,Battles,Protesters,Civilians,4,24.229798423259805,94.5933496958288,7,2024-07,Monsoon,1,1.0
2024-07-31,2024,Jiribam,Protests,Civilians,Protesters,0,24.503477416163843,94.06520253295233,7,2024-07,Monsoon,1,2.0
2024-08-10,2024,Jiribam,Battles,Rebel Group B,Protesters,0,24.59178939188911,93.92337190771636,8,2024-08,Monsoon,1,3.0
2024-11-18,2024,Jiribam,Battles,Civilians,,2,24.99967346647093,94.21085021350528,11,2024-11,Post-Monsoon,1,1.0
2024-11-30,2024,Jiribam,Protests,Rebel Group A,State Forces,0,24.56543581468645,93.88768792077568,11,2024-11,Post-Monsoon,1,2.0
2024-12-20,2024,Jiribam,Strategic developments,Civilians,,0,24.51300524932068,94.14715589782112,12,2024-12,Winter,1,2.0
2024-12-23,2024,Jiribam,Riots,State Forces,Civilians,0,24.95487264649332,94.275401848092,12,2024-12,Winter,1,3.0
2024-12-23,2024,Jiribam,Riots,State Forces,Civilians,0,24.95487264649332,94.275401848092,12,2024-12,Winter,1,4.0
2024-12-23,2024,Jiribam,Battles,Rebel Group A,Unidentified Armed Group,3,24.982080240336977,94.0070009192068,12,2024-12,Winter,1,3.0
2024-12-23,2024,Jiribam,Battles,Rebel Group A,Unidentified Armed Group,3,24.982080240336977,94.0070009192068,12,2024-12,Winter,1,4.0
2024-12-28,2024,Jiribam,Riots,Unidentified Armed Group,Protesters,3,25.232216913197952,93.8024626372778,12,2024-12,Winter,1,5.0
2025-01-30,2025,Jiribam,Strategic developments,State Forces,State Forces,0,24.40448113452439,93.53234074936542,1,2025-01,Winter,1,1.0
2025-02-10,2025,Jiribam,Protests,Rebel Group A,,0,25.07818721825581,94.16560541395845,2,2025-02,Winter,1,2.0
2025-03-19,2025,Jiribam,Protests,State Forces,,0,24.659643920116068,94.08361236836838,3,2025-03,Pre-Monsoon,1,1.0
2025-06-17,2025,Jiribam,Riots,Civilians,,0,24.64835508127021,94.25889044487457,6,2025-06,Monsoon,1,1.0
2025-06-30,2025,Jiribam,Riots,Unidentified Armed Group,,1,24.471794925612468,93.93677814442626,6,2025-06,Monsoon,1,2.0
2025-07-08,2025,Jiribam,Battles,Civilians,Protesters,0,25.104939538622023,94.28136290450696,7,2025-07,Monsoon,1,3.0
2025-07-12,2025,Jiribam,Protests,Rebel Group A,Rebel Group B,0,24.21379182712538,93.74681444439616,7,2025-07,Monsoon,1,4.0
2025-07-31,2025,Jiribam,Protests,Rebel Group B,Rebel Group B,0,24.656932315674677,94.42123049505312,7,2025-07,Monsoon,1,3.0
2025-08-05,2025,Jiribam,Protests,Rebel Group B,,0,24.92386993686029,93.95365017694014,8,2025-08,Monsoon,1,4.0
2025-08-11,2025,Jiribam,Strategic developments,Rebel Group A,Protesters,0,25.0149640083,94.25356726178282,8,2025-08,Monsoon,1,3.0
2025-08-19,2025,Jiribam,Riots,Civilians,State Forces,0,24.307894056002944,93.5341727285705,8,2025-08,Monsoon,1,4.0
2025-09-04,2025,Jiribam,Explosions/Remote violence,State Forces,Unidentified Armed Group,3,25.145944467159783,93.92149335148488,9,2025-09,Monsoon,1,3.0
2025-09-09,2025,Jiribam,Protests,State Forces,State Forces,0,24.831685276878243,94.05947820226946,9,2025-09,Monsoon,1,4.0
2025-10-05,2025,Jiribam,Riots,Protesters,,2,24.751036310572506,93.54450373089426,10,2025-10,Post-Monsoon,1,2.0
2025-10-08,2025,Jiribam,Explosions/Remote violence,Rebel Group B,Civilians,1,24.88957449529645,93.6975480258563,10,2025-10,Post-Monsoon,1,3.0
2025-10-12,2025,Jiribam,Strategic developments,State Forces,,0,25.00631123570022,93.8452390154574,10,2025-10,Post-Monsoon,1,3.0
2025-10-14,2025,Jiribam,Battles,Protesters,,1,25.20873843032057,93.49735284176866,10,2025-10,Post-Monsoon,1,4.0
2025-11-01,2025,Jiribam,Protests,Rebel Group A,Protesters,0,24.947188492756798,93.60108846936092,11,2025-11,Post-Monsoon,1,5.0
2025-11-27,2025,Jiribam,Riots,State Forces,Unidentified Armed Group,0,24.590107981939795,93.70925545519484,11,2025-11,Post-Monsoon,1,2.0
2025-12-04,2025,Jiribam,Explosions/Remote violence,Unidentified Armed Group,,2,24.884154006933898,94.3645730996964,12,2025-12,Winter,1,2.0
2025-12-27,2025,Jiribam,Protests,State Forces,,0,24.61129028589858,93.7144838349956,12,2025-12,Winter,1,2.0
2026-01-16,2026,Jiribam,Protests,Protesters,Rebel Group A,0,24.91596589723594,94.04552735738407,1,2026-01,Winter,1,2.0
2026-01-27,2026,Jiribam,Battles,Rebel Group B,,6,24.82273254173013,94.08935719547878,1,2026-01,Winter,1,2.0
2026-02-05,2026,Jiribam,Protests,Protesters,,0,25.01642892691731,93.93651794564116,2,2026-02,Winter,1,3.0
2026-02-16,2026,Jiribam,Violence against civilians,Rebel Group A,,2,25.065262945644825,93.90532992362184,2,2026-02,Winter,1,3.0
2010-04-19,2010,Kakching,Riots,Rebel Group B,,0,24.316651745674875,93.5211307208302,4,2010-04,Pre-Monsoon,1,1.0
2010-05-08,2010,Kakching,Riots,State Forces,Civilians,1,24.890229533050714,94.01897332605417,5,2010-05,Pre-Monsoon,1,2.0
2010-12-23,2010,Kakching,Riots,Protesters,Rebel Group A,0,24.580734567811387,93.79581263804806,12,2010-12,Winter,1,1.0
2011-02-13,2011,Kakching,Riots,Civilians,Rebel Group B,1,24.39570507499115,93.76168380629318,2,2011-02,Winter,1,1.0
2012-11-21,2012,Kakching,Violence against civilians,Rebel Group A,Unidentified Armed Group,2,24.517500359028254,94.37888093304886,11,2012-11,Post-Monsoon,1,1.0
2013-02-26,2013,Kakching,Explosions/Remote violence,Protesters,State Forces,4,24.599311717123157,94.5560956436846,2,2013-02,Winter,1,1.0
2013-06-16,2013,Kakching,Protests,Protesters,Rebel Group A,0,25.001630991506296,93.2405895249603,6,2013-06,Monsoon,1,1.0
2013-07-02,2013,Kakching,Protests,Protesters,Unidentified Armed Group,0,25.46372294896204,93.59736409380427,7,2013-07,Monsoon,1,2.0
2013-08-16,2013,Kakching,Strategic developments,Civilians,Protesters,0,25.062002084626027,94.17301328291312,8,2013-08,Monsoon,1,1.0
2013-09-05,2013,Kakching,Protests,Rebel Group B,Civilians,0,24.527968208559404,94.2346019163107,9,2013-09,Monsoon,1,2.0
2013-10-02,2013,Kakching,Protests,Unidentified Armed Group,,0,24.607867507412514,93.98959917563822,10,2013-10,Post-Monsoon,1,2.0
2013-11-01,2013,Kakching,Violence against civilians,Civilians,,0,25.181381429847463,94.77257357419822,11,2013-11,Post-Monsoon,1,1.0
2013-12-11,2013,Kakching,Protests,Unidentified Armed Group,,0,24.553091296158957,93.81424712033908,12,2013-12,Winter,1,1.0
2014-01-30,2014,Kakching,Battles,Unidentified Armed Group,Civilians,4,24.537202108227618,94.11403425257788,1,2014-01,Winter,1,1.0
2014-06-21,2014,Kakching,Protests,Rebel Group A,,0,24.904310200378657,93.7461320779176,6,2014-06,Monsoon,1,1.0
2014-07-21,2014,Kakching,Protests,Civilians,State Forces,0,25.086489061361814,93.99384895834264,7,2014-07,Monsoon,1,1.0
2014-08-21,2014,Kakching,Battles,Civilians,State Forces,2,24.60122699861111,93.9673568885786,8,2014-08,Monsoon,1,1.0
2014-10-18,2014,Kakching,Violence against civilians,Rebel Group B,Rebel Group A,0,24.290807517416702,93.8339683430722,10,2014-10,Post-Monsoon,1,1.0
2014-11-22,2014,Kakching,Explosions/Remote violence,Unidentified Armed Group,Civilians,0,25.12498955169716,94.04627085691972,11,2014-11,Post-Monsoon,1,1.0
2014-11-26,2014,Kakching,Battles,Unidentified Armed Group,Rebel Group B,3,24.77219155130511,93.8854530839749,11,2014-11,Post-Monsoon,1,2.0
2014-12-23,2014,Kakching,Violence against civilians,State Forces,,2,24.891607443255428,93.808861991475,12,2014-12,Winter,1,2.0
2015-01-01,2015,Kakching,Riots,Rebel Group A,Rebel Group A,2,25.09037393837526,93.9014337528652,1,2015-01,Winter,1,2.0
2015-01-07,2015,Kakching,Riots,Protesters,Rebel Group A,0,25.07494572689635,94.0438735476075,1,2015-01,Winter,1,3.0
2015-01-28,2015,Kakching,Riots,Rebel Group B,,1,25.058341174893737,93.9306452500599,1,2015-01,Winter,1,3.0
2015-03-30,2015,Kakching,Protests,Unidentified Armed Group,,0,24.784175048424697,93.73425874863194,3,2015-03,Pre-Monsoon,1,1.0
2015-05-18,2015,Kakching,Battles,Rebel Group A,,6,25.313545678116974,93.4416532449365,5,2015-05,Pre-Monsoon,1,1.0
2015-08-30,2015,Kakching,Battles,Rebel Group A,Rebel Group A,1,25.210595121572183,94.5403477989328,8,2015-08,Monsoon,1,1.0
2015-09-12,2015,Kakching,Protests,Civilians,,0,25.711538048126503,93.8241099017848,9,2015-09,Monsoon,1,2.0
